Hyperparameters
Env: Hopper-v3
Seed: 33
Eval frequency: 5000.0
Number of initial exploration steps: 25000.0
Max env steps: 30000.0
Batch size: 256
Discount factor: 0.99
Target network update rate: 0.005
Policy noise: 0.2
Noise clip: 0.5
Frequency of delayed policy updates: 2

avg_reward,time,env_steps,grad_steps,seed
19.310481399803106,0,0,0,33
19.310481399803106,0.9370140999999421,5000,0,33
19.310481399803106,1.9169714100025885,10000,0,33
19.310481399803106,2.826678808003635,15000,0,33
19.310481399803106,3.739644455999951,20000,0,33
19.310481399803106,4.66752758399889,25000,0,33
180.0639855180914,20.165701106998313,30000,5000,33
180.0639855180914,20.165702378995775,30000,5000,33
21.446695763383637,0,0,0,34
21.446695763383637,0.8932487279998895,5000,0,34
21.446695763383637,1.7715170579976984,10000,0,34
21.446695763383637,2.635264960998029,15000,0,34
21.446695763383637,3.5371455649983545,20000,0,34
21.446695763383637,4.440893889997824,25000,0,34
191.08126009156814,21.618322585996793,30000,5000,34
191.08126009156814,21.618323697999585,30000,5000,34
33.62782990000717,0,0,0,35
33.62782990000717,0.9238001129997429,5000,0,35
33.62782990000717,1.8452419649984222,10000,0,35
33.62782990000717,2.760293803999957,15000,0,35
33.62782990000717,3.6674578039965127,20000,0,35
33.62782990000717,4.57434246000048,25000,0,35
171.2278122853724,19.658532639998157,30000,5000,35
171.2278122853724,19.6585342929975,30000,5000,35
