Hyperparameters
Env: HalfCheetah-v3
Seed: 43513462
Eval frequency: 5000
Number of initial exploration steps: 10000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1500000
Batch size: 256
Discount factor: 0.99
Target entropy: -6
Target network update smoothing (τ): 0.005
Fixed alpha: None
Frequency of target updates: 1

avg_reward,log_probs,alpha,time,env_steps,grad_steps,seed
-1.4501958594293851,nan,1.0,0,0,0,43513462
-9.298728141644954,nan,0.36702924966812134,31.321368560000337,5000,4000,43513462
-359.101966097183,nan,0.14286668598651886,72.53865414200027,10000,9000,43513462
-252.13158284345099,2.209623208783297,0.05102942883968353,118.152256622001,15000,14000,43513462
-291.50620236629277,3.374971878147125,0.019488971680402756,165.03157289300088,20000,19000,43513462
158.11095373633685,5.428391792726517,0.007291900925338268,212.82458988100007,25000,24000,43513462
485.00242939765246,7.046099767303467,0.004285905044525862,260.80224459000056,30000,29000,43513462
383.6073700980705,12.41252908153534,0.006536094006150961,309.4803747920005,35000,34000,43513462
1508.3045387919155,7.315948055458069,0.010130446404218674,358.1251969500008,40000,39000,43513462
2304.655015489399,14.045523905658722,0.019945528358221054,405.6267659240011,45000,44000,43513462
2536.5988796585084,12.775412963294983,0.03350021317601204,451.7334848620012,50000,49000,43513462
3153.430972423774,9.90348041434288,0.04063884913921356,497.5920084160007,55000,54000,43513462
3559.210071459882,11.410145932483672,0.05005805194377899,545.362795852001,60000,59000,43513462
3696.8725719938216,7.192303612518311,0.05366816371679306,593.6223643490011,65000,64000,43513462
4144.047833767699,8.866891889572143,0.06016279757022858,642.4286290060018,70000,69000,43513462
4273.372222981507,10.661990784215927,0.06661000847816467,691.2130364310005,75000,74000,43513462
4219.3095440746765,9.953693481874465,0.0730738565325737,740.1378159169999,80000,79000,43513462
4610.493427610213,9.471505355644226,0.07570405304431915,788.307803194999,85000,84000,43513462
4506.670277185081,7.453457947683335,0.08091603964567184,836.0873376519994,90000,89000,43513462
4501.588234897492,9.424268426704407,0.08571109175682068,883.5637002329986,95000,94000,43513462
4595.422364992799,9.570991589021682,0.09335082024335861,931.5151959819977,100000,99000,43513462
