Hyperparameters
Env: Hopper-v3
Seed: 3
Eval frequency: 5000
Number of initial exploration steps: 1000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1000000
Batch size: 256
Discount factor: 0.99
Policy regularization factor: 0.001
Reward scaling: 5
Target network update smoothing (τ): 0.005
Frequency of target updates: 1

avg_reward,avg_log_probs,time,env_steps,grad_steps,seed
13.647654734726363,nan,0,0,0,3
169.68179852627992,-0.7799721018884682,35.377062946999985,5000,4000,3
499.7176496179421,0.07872232286930084,76.82775433599997,10000,9000,3
292.72162480046114,0.9592846682846546,119.430854154,15000,14000,3
360.66544230984,1.3230392552793027,162.376131094,20000,19000,3
301.9855643467146,1.6217012769818306,204.208872844,25000,24000,3
373.38812646175035,1.531500668078661,245.54929160700001,30000,29000,3
339.0441558956929,1.4962489343047143,286.94851501900007,35000,34000,3
327.7522187864646,1.3325583917796613,329.121532054,40000,39000,3
318.6022042453673,0.9353029495477676,371.24812512200003,45000,44000,3
320.30526367169057,0.90138649071455,414.06872910699997,50000,49000,3
303.43961526882885,0.9552328244328498,457.2110398489999,55000,54000,3
424.36263491457464,0.9589276731669902,499.8186497769999,60000,59000,3
1343.6563317546384,1.5592555968880653,542.1517746320001,65000,64000,3
622.2077731463344,1.4567980953872204,583.538667917,70000,69000,3
450.0024090177227,1.4857803438663482,625.8389862070001,75000,74000,3
659.4727383054578,1.4981628403067588,666.932391245,80000,79000,3
654.8811777758357,1.5146556279599666,707.804526945,85000,84000,3
1043.809224661342,1.5161503172159194,748.7790581129999,90000,89000,3
437.1954788721988,1.3757696400940418,790.065952423,95000,94000,3
630.2750053516717,1.494165814769268,831.467714718,100000,99000,3
634.4690605942175,1.5977928859055042,872.761800798,105000,104000,3
665.2776445238868,1.4772931141018868,913.9978588949998,110000,109000,3
635.0927661893063,1.4326680306911468,956.6656415569998,115000,114000,3
684.0802754589788,1.3332580976247788,998.8703055410001,120000,119000,3
594.9203892623555,1.2515452040493489,1040.817615874,125000,124000,3
834.0855545142246,1.236672943085432,1082.840641013,130000,129000,3
796.4540955621709,1.2918091922700405,1124.688753895,135000,134000,3
820.5920860505764,1.323767776787281,1167.516764433,140000,139000,3
824.9953068433078,1.3124872151315212,1209.6127351549999,145000,144000,3
930.3521632941984,1.2501133192241192,1251.317839939,150000,149000,3
922.7328267544495,1.2534877605617047,1293.879236206,155000,154000,3
923.8100721506556,1.1411917601644992,1336.559974129,160000,159000,3
775.2882886226151,1.1406218766927718,1378.1230482699998,165000,164000,3
1035.2191046471905,1.1061888575077057,1419.800567804,170000,169000,3
1009.7293602825814,1.1144815395712853,1461.8589269479999,175000,174000,3
1296.9024188000994,1.0764267403304577,1503.8412828449998,180000,179000,3
1910.767891959865,1.1119952006876468,1545.97503461,185000,184000,3
1170.0419810245462,1.0144073255062103,1587.860743019,190000,189000,3
1472.7210719732832,1.050629200619459,1629.6577702890002,195000,194000,3
3029.6380613428687,0.9730055758595466,1671.9956843870002,200000,199000,3
761.3114326631422,0.9244772504329681,1713.6897648440001,205000,204000,3
1205.1208103032436,0.8631503868162632,1755.2577308910002,210000,209000,3
1863.295441579447,0.9473449529588223,1797.0707459710004,215000,214000,3
3031.090829872552,0.8844101382255554,1838.410325731,220000,219000,3
3123.8623055925354,0.7866952622354031,1879.440619873,225000,224000,3
3124.663766160948,0.756947844004631,1922.1929588959995,230000,229000,3
3081.495606469425,0.945374720287323,1964.4856176389997,235000,234000,3
3217.4065102775016,0.745118587911129,2006.178120115,240000,239000,3
1968.9096698814083,0.6995372100651264,2048.348304477,245000,244000,3
3249.800699059691,0.74806301831007,2090.49866699,250000,249000,3
3154.224579913637,0.6953329547822475,2132.8330740189995,255000,254000,3
1042.7130381904358,0.7593889668107032,2173.868222276,260000,259000,3
3141.092285423092,0.7085456789076329,2214.604720624,265000,264000,3
2337.562958465566,0.7770987885951995,2255.1412423909997,270000,269000,3
3038.8361706128385,0.711088021081686,2295.737393152999,275000,274000,3
3168.135526129246,0.6222792873263359,2336.2484014839993,280000,279000,3
2974.1117843454986,0.5463901095330715,2377.6335779579995,285000,284000,3
2885.1721208933914,0.4753376137077808,2419.200044011999,290000,289000,3
2923.649611444305,0.5694695401906967,2460.504113397,295000,294000,3
1763.858177274907,0.5371448897659779,2502.4692938179996,300000,299000,3
2900.0966633173452,0.4592185567736626,2543.641455096,305000,304000,3
1716.1633974045428,0.5395285777270794,2584.6207765889994,310000,309000,3
1050.1421409815853,0.6091728294253349,2625.6766103949994,315000,314000,3
1105.9110008258524,0.5965827607393265,2666.000593368999,320000,319000,3
2821.2834784349466,0.49777778996825217,2707.080756338999,325000,324000,3
2647.4381653017394,0.7025646141588688,2748.400354678999,330000,329000,3
1063.898423746869,0.308977017557621,2790.0735022929994,335000,334000,3
2028.022272704462,0.48003606857061387,2831.525795276999,340000,339000,3
2906.826175272427,0.6235670048117637,2872.5881252669988,345000,344000,3
3129.4628773687955,0.6239656195044517,2913.6590008059993,350000,349000,3
3145.229830404417,0.4351925150096416,2953.2490261169987,355000,354000,3
