Hyperparameters
Env: Hopper-v3
Seed: 33
Eval frequency: 5000.0
Number of initial exploration steps: 25000.0
Max env steps: 1000000.0
Batch size: 256
Discount factor: 0.99
Target network update rate: 0.005
Policy noise: 0.2
Noise clip: 0.5
Frequency of delayed policy updates: 2

avg_reward,time,env_steps,grad_steps,seed
19.325027245590224,0,0,0,33
19.325027245590224,1.1471054490002643,5000,0,33
19.325027245590224,2.282566423999924,10000,0,33
19.325027245590224,3.377023322000241,15000,0,33
19.325027245590224,4.507740367999759,20000,0,33
19.325027245590224,5.617921400999876,25000,0,33
200.24954067069928,39.613974896999025,30000,5000,33
348.16131520480064,74.85643813599836,35000,10000,33
299.24634497485135,111.48479027499798,40000,15000,33
261.8257057504382,149.32394504799777,45000,20000,33
280.42776221806537,187.56589168299797,50000,25000,33
248.56413732779984,227.03054036499725,55000,30000,33
253.7467062202332,261.2452928549974,60000,35000,33
266.75039866339114,294.901933807997,65000,40000,33
286.5024814194406,331.2068215739964,70000,45000,33
311.34950344094534,372.4555352269963,75000,50000,33
314.722514891644,410.5194116979965,80000,55000,33
323.8863383195956,446.75295576499684,85000,60000,33
329.48364207743606,486.5500014329973,90000,65000,33
323.23911287503245,529.4269842049971,95000,70000,33
312.82848504248415,568.4527909389972,100000,75000,33
324.5504283779545,604.1103583699969,105000,80000,33
444.13432178134025,638.7753740729968,110000,85000,33
570.740786576372,675.8152751819971,115000,90000,33
432.0122830948773,714.4156171989971,120000,95000,33
558.4980358913706,750.8724507549978,125000,100000,33
458.62698526708056,784.4533720689969,130000,105000,33
256.921958211862,819.0320824779965,135000,110000,33
675.0290602317834,855.8279985299969,140000,115000,33
429.86604925989616,892.6640625119962,145000,120000,33
1130.2633552812626,925.0037796119959,150000,125000,33
2734.967195947242,960.6642118469954,155000,130000,33
2526.367741896637,992.0141824259963,160000,135000,33
2363.489673910216,1027.960334270996,165000,140000,33
2447.8183352748733,1062.1700697319966,170000,145000,33
841.0890833265378,1101.1414836179965,175000,150000,33
2114.705034088876,1138.9735856129955,180000,155000,33
1295.208269755099,1177.5672465989956,185000,160000,33
3008.2511020210904,1212.495731248995,190000,165000,33
3069.6545549927814,1248.4289496399942,195000,170000,33
1454.9551652631926,1289.7217379619942,200000,175000,33
1068.9477371280893,1324.320081897995,205000,180000,33
2280.4552932948136,1356.1456733699952,210000,185000,33
2125.3818452872974,1386.2643380469954,215000,190000,33
1647.9505946157683,1416.869561648995,220000,195000,33
2241.774161043023,1449.358970614995,225000,200000,33
1302.3587796835511,1481.3646751389952,230000,205000,33
1250.0808880169454,1511.5969768049945,235000,210000,33
940.7296698823629,1540.3434650269946,240000,215000,33
1212.1300041802656,1570.730990479995,245000,220000,33
