Hyperparameters
Env: Hopper-v3
Seed: 1
Eval frequency: 5000
Number of initial exploration steps: 1000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1000000
Batch size: 256
Discount factor: 0.99
Target entropy: -3
Target network update smoothing (τ): 0.005
Fixed alpha: None
Frequency of target updates: 1

avg_reward,log_probs,alpha,time,env_steps,grad_steps,seed
20.407027825999755,nan,1.0,0,0,0,1
181.11001327745393,-1.6106229180483616,0.3880217373371124,44.39271008900002,5000,4000,1
276.86356740663064,-0.8188306827306747,0.1450338512659073,100.141131234,10000,9000,1
247.43651147739646,0.4776893253803253,0.0669359341263771,155.36351554900006,15000,14000,1
235.89208546325068,1.2238894878864288,0.03888286277651787,210.46440599800002,20000,19000,1
346.78101107089753,1.923509403014183,0.05800452455878258,265.54705401399997,25000,24000,1
559.885295832768,2.028989348053932,0.06873354315757751,320.65879233799996,30000,29000,1
561.8887284345691,1.1785823623895646,0.06408427655696869,375.52063122600003,35000,34000,1
330.3689635563424,1.2799843250274658,0.06669384986162186,430.24754119100004,40000,39000,1
579.4286479378337,1.182261663246155,0.06689723581075668,484.423470515,45000,44000,1
3081.8642833234526,1.969708138513565,0.08078907430171967,538.304681497,50000,49000,1
814.5532213008358,2.1250247997283935,0.06985277682542801,593.287601628,55000,54000,1
1192.8876208172053,1.917000982761383,0.0702267438173294,647.4872734799999,60000,59000,1
2654.1507373085537,1.6197418018341065,0.0716458410024643,701.6716205899997,65000,64000,1
2570.9803116462945,1.4594426453828813,0.07004081457853317,755.6333811679997,70000,69000,1
2554.3562048032113,1.4141564274549485,0.06510122120380402,809.2346774509997,75000,74000,1
2429.7268054270444,1.6451669321298599,0.06880650669336319,863.3640863879998,80000,79000,1
2258.183979054268,1.6997711652755738,0.06501007825136185,916.8150140509997,85000,84000,1
2774.2114776389203,1.5523102446079253,0.0626876950263977,970.3485172219998,90000,89000,1
2356.016548072298,1.8712215709924698,0.06329575181007385,1023.5217608499997,95000,94000,1
2900.4498286442263,1.7855523713588715,0.06010971963405609,1077.3986179259996,100000,99000,1
3197.952896951342,1.9069365937948226,0.059164032340049744,1131.0695004359995,105000,104000,1
3229.6034380264523,1.9976436908960342,0.060761526226997375,1183.8971634419995,110000,109000,1
3127.311534681348,1.9416659865140915,0.05947565659880638,1237.9055084579993,115000,114000,1
3161.0533020858416,1.8306795130252838,0.0585327073931694,1292.0862015059995,120000,119000,1
3214.192343354328,1.6979217138767242,0.058508388698101044,1345.6330849599995,125000,124000,1
981.3498145376373,1.7790464118957519,0.05940021201968193,1399.3296248679994,130000,129000,1
3232.649327651378,1.66273478372097,0.05617792159318924,1452.2696767249993,135000,134000,1
2393.754718381438,1.7318297300577163,0.05928228795528412,1506.6806158289994,140000,139000,1
3152.616549659688,1.8068473495244979,0.05975575000047684,1559.8317293939995,145000,144000,1
1221.8254015055986,1.7817257282972336,0.05755205824971199,1612.9052153319994,150000,149000,1
1042.2222712714097,1.9253178743124009,0.05847175419330597,1665.8854562329996,155000,154000,1
2906.2731079655455,1.8340596885681153,0.05467545613646507,1717.8148087469997,160000,159000,1
3212.2441635048644,1.8081825239658356,0.054438281804323196,1770.1015323749996,165000,164000,1
1393.8670830802123,1.788356147456169,0.052927661687135696,1824.7429370969996,170000,169000,1
3189.1900899066504,1.6282984032154084,0.05269020050764084,1879.5917890879998,175000,174000,1
1389.1705485917687,1.7770642908096312,0.05249043554067612,1938.1854426769999,180000,179000,1
2316.1745238719145,1.975860193824768,0.05278251692652702,1995.3019850049998,185000,184000,1
1405.8021513741674,1.9442242077589036,0.05311409384012222,2052.774274292,190000,189000,1
1118.1570212138486,1.6219812361240387,0.050744734704494476,2109.0522708940002,195000,194000,1
1392.270254893836,1.7771081796884536,0.05414852872490883,2166.745839782,200000,199000,1
1042.848363751719,1.6628459287643433,0.052156154066324234,2224.8000832800003,205000,204000,1
1135.8361260824438,1.693833535695076,0.054351210594177246,2283.977004592,210000,209000,1
1402.1645996521308,1.5995712117671967,0.0514528863132,2345.325469363,215000,214000,1
3049.83878446909,1.6520902646780014,0.05178442224860191,2403.489977526,220000,219000,1
3167.3594411528843,1.7182570539712907,0.04910131171345711,2462.904703752,225000,224000,1
2855.046603095784,1.7605258448123933,0.047140732407569885,2523.6658224279995,230000,229000,1
972.6347220488551,1.7849590761184693,0.04981151595711708,2582.6409545529996,235000,234000,1
3295.528773139669,1.5681161803245545,0.04871156066656113,2642.6379199929997,240000,239000,1
1361.4573417134554,1.664489063668251,0.04852081835269928,2700.134849050999,245000,244000,1
1991.2777410803083,1.6471635332345962,0.047801315784454346,2753.932748013999,250000,249000,1
3185.427505312392,1.7650987868070602,0.04732508584856987,2808.1810370039984,255000,254000,1
2706.205249531418,1.7326198142051696,0.04528418555855751,2862.6226141789984,260000,259000,1
3397.918181716209,1.7573037524938584,0.04749802500009537,2923.3688090279984,265000,264000,1
3446.597693763365,1.7148571641921997,0.0455978624522686,2983.168011331998,270000,269000,1
3393.8876437586396,1.8166320079088212,0.04532694071531296,3042.393218101998,275000,274000,1
1983.0254385261007,1.8765040243148803,0.04216969385743141,3102.1935129549984,280000,279000,1
2167.2378530711107,1.8525190536260605,0.04541156068444252,3162.1676142339984,285000,284000,1
2015.8729199262839,1.8614373744010926,0.045483607798814774,3222.170335789998,290000,289000,1
1464.174022434096,1.974177697777748,0.0429849810898304,3283.355011710998,295000,294000,1
3458.145814121623,2.1988799068927767,0.041740354150533676,3344.3623140459977,300000,299000,1
3374.0965729240547,2.2148760246515273,0.0413832813501358,3404.550718131998,305000,304000,1
2559.774924772491,2.099472909522057,0.043427661061286926,3461.343662586997,310000,309000,1
3111.4687275366623,2.1559317730903627,0.04318947345018387,3517.8008714439984,315000,314000,1
2922.7691410405323,2.1244007731199264,0.04029703140258789,3579.188792101998,320000,319000,1
2255.4448892451865,2.128244509577751,0.04098302870988846,3634.2195727129974,325000,324000,1
2691.8907302888992,2.106423614740372,0.03847899287939072,3693.197053453997,330000,329000,1
1226.166004099336,2.1307760774612428,0.03888756036758423,3751.037474836997,335000,334000,1
2145.437118182526,2.2447629682540895,0.04204227030277252,3809.151983759997,340000,339000,1
1059.5996794456557,2.1249904495954515,0.042939625680446625,3870.820476568997,345000,344000,1
1439.864735532104,2.139172032237053,0.038187481462955475,3933.0093175589973,350000,349000,1
3280.765584569802,1.9990063380241394,0.039752352982759476,3995.2740945939977,355000,354000,1
1421.6177178869057,2.038279020380974,0.03932441398501396,4057.466021391998,360000,359000,1
1608.7457271845892,2.182700773382187,0.04129969701170921,4116.6081506229975,365000,364000,1
1669.5994741980437,1.9733990028858184,0.03963466361165047,4174.674817819997,370000,369000,1
2393.589811542926,1.8614648599147796,0.03973913565278053,4232.928430556996,375000,374000,1
3156.746187250821,1.9666215856313705,0.036904431879520416,4290.5786644309965,380000,379000,1
3228.3978993969126,1.975641766309738,0.038406580686569214,4346.569319805996,385000,384000,1
3359.5661471369267,2.2364156128644943,0.037708282470703125,4403.349750510996,390000,389000,1
2355.8668962915062,2.0115081638097765,0.03943552449345589,4458.396255822996,395000,394000,1
3135.168334779922,2.0457465388298033,0.03860070928931236,4513.657768561996,400000,399000,1
2444.601356262939,2.162103883981705,0.03675367310643196,4566.896345990996,405000,404000,1
2791.204668222569,1.9675129123926163,0.03649619221687317,4621.669777544997,410000,409000,1
3402.213119472633,2.1928180549383165,0.036915428936481476,4676.686055656996,415000,414000,1
