Hyperparameters
Env: Hopper-v3
Seed: 1
Eval frequency: 5000
Number of initial exploration steps: 1000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1000000
Batch size: 256
Discount factor: 0.99
Policy regularization factor: 0.001
Reward scaling: 5
Target network update smoothing (τ): 0.005
Frequency of target updates: 1

avg_reward,avg_log_probs,time,env_steps,grad_steps,seed
3255.448388640567,0.4965653783261776,2000.186688693,240000,239000,1
3188.6219893878015,0.4647154596030712,2042.229872363,245000,244000,1
3296.3539773158654,0.48194033380150797,2083.2956642770005,250000,249000,1
2440.93831179109,0.4284741270542145,2125.0452446030004,255000,254000,1
3348.2348923243844,0.42204520989656447,2167.296409808,260000,259000,1
2264.2894114202927,0.36492465555667875,2209.1487280270003,265000,264000,1
3283.4973071718764,0.3187565790474415,2250.9641229999997,270000,269000,1
3332.1812063553225,0.33443202580809595,2292.4547642320003,275000,274000,1
3324.937154699926,0.3774002990961075,2333.729348052,280000,279000,1
3234.6368693269887,0.29945147068500516,2374.428479241001,285000,284000,1
3244.366171922977,0.3839065369665623,2415.013227446,290000,289000,1
2963.7362847909244,0.3393187419772148,2456.212136184,295000,294000,1
3109.5434619747093,0.3772612526834011,2497.935571180001,300000,299000,1
3355.3355607849007,0.3595516883611679,2539.096837092001,305000,304000,1
3286.300034575862,0.37231192191243173,2580.374273591001,310000,309000,1
2969.32295557338,0.3265782734394074,2621.8216876940005,315000,314000,1
2615.5542302698987,0.3396481110990047,2663.3583035090005,320000,319000,1
2059.243137001114,0.37846361817121504,2703.765908501001,325000,324000,1
3347.7731652263165,0.3824392476677895,2744.2311199430005,330000,329000,1
3353.305650978639,0.39487907359600066,2785.0961701310007,335000,334000,1
2815.6461546638484,0.33612264115214346,2825.4024628240004,340000,339000,1
2817.490008674001,0.3327895871937275,2864.518994246,345000,344000,1
3280.9843333361423,0.2499336082100868,2905.5629777350005,350000,349000,1
2922.0418720725756,0.29041948522925376,2946.663306198,355000,354000,1
3128.2122285607416,0.2779345785856247,2987.5793025450002,360000,359000,1
2834.84411728045,0.37886097214818,3028.3778572690007,365000,364000,1
3022.0181321444893,0.4056011057198048,3069.5979707100005,370000,369000,1
1929.2581249611678,0.2783005584895611,3110.199062599001,375000,374000,1
3362.262368176364,0.3399608708024025,3151.956985494001,380000,379000,1
3020.7406944566997,0.24003431661129,3192.8137926320014,385000,384000,1
2959.9716479934095,0.35102749549746515,3233.1486470480013,390000,389000,1
1240.527441851041,0.3337895769119263,3273.2777089050005,395000,394000,1
1864.8040633627757,0.3386061314284802,3313.7963265790013,400000,399000,1
2349.369393859197,0.3272676999390125,3354.828204501001,405000,404000,1
2448.0203428063573,0.2972460367500782,3396.148039867001,410000,409000,1
2173.5412507122032,0.38045621136426927,3438.6044985650005,415000,414000,1
1750.0781883394234,0.2256411629974842,3485.2064342050016,420000,419000,1
1522.4414728483912,0.19584618268609047,3528.4253420680006,425000,424000,1
3416.173352027306,0.3010606677234173,3573.8096032010008,430000,429000,1
3404.4172220642163,0.2108127822816372,3627.3213607670014,435000,434000,1
3025.2724199725358,0.2574046472012997,3679.481783114001,440000,439000,1
3409.2424333885438,0.17485700060129167,3725.5357405080013,445000,444000,1
3361.1405497904734,0.07759134688973426,3772.864720304001,450000,449000,1
3378.347939166845,0.21261154142022132,3820.1731629100022,455000,454000,1
3282.6850261658233,0.11137191740870475,3867.9479073440025,460000,459000,1
3380.2318755393994,0.21871934697031975,3914.638431067003,465000,464000,1
3401.7851730067114,0.08735103218555451,3962.457689226002,470000,469000,1
3387.5080433681433,0.09025364784002304,4010.4073153610025,475000,474000,1
3135.8766327547137,0.055564422082901,4053.973868441002,480000,479000,1
3369.156089022997,0.07252923013567925,4102.394210214002,485000,484000,1
3327.7548828968224,0.17453903421759606,4150.647109281002,490000,489000,1
3380.6974183618345,0.19038169962763787,4198.941030180003,495000,494000,1
3291.6862343757107,0.08272434322834014,4246.288397776002,500000,499000,1
3277.549054889543,0.0844344900727272,4294.076749093002,505000,504000,1
3216.13460808658,0.23020159956812858,4341.878014492002,510000,509000,1
3313.869615595253,0.1888618655025959,4390.407449690002,515000,514000,1
2692.156890844174,0.26395608124136927,4437.359163520003,520000,519000,1
2926.9633337191144,0.24618303521871568,4488.613438422002,525000,524000,1
3439.522552043904,0.2190910305082798,4535.416165771002,530000,529000,1
1450.5216200480513,0.284558794260025,4581.659594791002,535000,534000,1
3374.2693614093673,0.16074300758242607,4628.885163824001,540000,539000,1
3401.9415025160038,0.28618329144716265,4675.825023570002,545000,544000,1
3415.15939546197,0.31192879957556724,4720.896804985002,550000,549000,1
3331.922941543397,0.27661228839159013,4767.037557177001,555000,554000,1
3374.79784665195,0.21853182903528212,4812.321972433001,560000,559000,1
3338.1419629632815,0.24918732388615608,4856.736474377001,565000,564000,1
2859.241162591049,0.18318853119015693,4903.412890789002,570000,569000,1
3079.0061049585775,0.14955928219556808,4948.828390696001,575000,574000,1
3390.759815989997,0.11766195076107978,4995.496250529001,580000,579000,1
3333.0524879731834,0.038532349878549574,5042.061753935001,585000,584000,1
3230.4440418565187,0.12792472531199456,5087.683246578002,590000,589000,1
3344.4544976499346,0.07676775020956993,5133.406764775002,595000,594000,1
3335.5132492316734,0.18904486025571823,5180.380059525002,600000,599000,1
3352.101292572758,-0.016812846034765242,5225.958769570003,605000,604000,1
3348.7780617941107,0.2074837744295597,5271.281737527002,610000,609000,1
3375.235994464074,0.1083016199707985,5316.909586401002,615000,614000,1
3130.495534690813,0.019831427264213563,5362.305047502003,620000,619000,1
3424.6237102755395,0.16505908718705178,5408.204850432003,625000,624000,1
3382.4481784375107,0.2593383633494377,5454.740511214002,630000,629000,1
3355.732260676518,0.0635843777358532,5499.772300766002,635000,634000,1
2880.495946723127,0.10564218367934226,5544.654477645003,640000,639000,1
3444.4268828453796,0.09312580324411392,5587.682234280002,645000,644000,1
3384.382959206766,0.10930712798833847,5632.884518765002,650000,649000,1
3417.6944197195344,0.08304813970923423,5679.734442961002,655000,654000,1
3299.2521350182387,0.06021150911450386,5724.371868856002,660000,659000,1
3407.412938173123,0.16112782552838326,5770.771795765001,665000,664000,1
3308.7388886144995,0.09669023185968399,5817.840517403001,670000,669000,1
2821.7273066697753,0.07704653248786926,5865.817131489001,675000,674000,1
3341.5223125524535,0.06200213831663132,5913.371540256001,680000,679000,1
3299.137959240796,0.14544852104187012,5960.227502727001,685000,684000,1
3323.2107368401535,-0.006266440880298614,6008.496480040001,690000,689000,1
2312.267512721343,0.08784975318312645,6055.951593723002,695000,694000,1
3326.6132765071015,0.09827430289983749,6099.9957539780025,700000,699000,1
3368.3744579489794,0.06327671154141426,6144.019495424002,705000,704000,1
3425.733280704609,-0.0737190425157547,6186.239890183003,710000,709000,1
3371.4748722368668,-0.018745523554086686,6228.669972398003,715000,714000,1
3379.502494079466,-0.018230340522527696,6271.679283956003,720000,719000,1
3355.0656958111076,-0.09338801062107085,6315.996727640003,725000,724000,1
3349.6818877944,-0.06582057098150253,6359.427225546004,730000,729000,1
3339.883558532805,-0.06723019632697105,6403.295751378004,735000,734000,1
3347.8615853493684,-0.05639613558053971,6446.772400227003,740000,739000,1
3304.405104498589,-0.006348696678876877,6490.0899737940035,745000,744000,1
3298.1635695944715,-0.09174542659521102,6533.967129524003,750000,749000,1
3359.7918199226688,-0.071930913490057,6578.416299433003,755000,754000,1
3381.0248563462214,-0.14291455657482147,6621.473163648003,760000,759000,1
3347.083672709808,-0.03169071965813637,6665.293944138002,765000,764000,1
3341.327817642615,-0.1570329443514347,6708.346345109003,770000,769000,1
1232.2616182657152,-0.09146774425506592,6751.6012751370035,775000,774000,1
3299.1515633187214,-0.17964819124937056,6793.981830346003,780000,779000,1
3362.15031154283,-0.1202216360449791,6837.794886264002,785000,784000,1
3318.067088003411,-0.04486078388094902,6879.511266968002,790000,789000,1
3344.0521027321383,-0.2693912829399109,6923.104501314005,795000,794000,1
3324.858388953321,-0.10637156376838684,6965.265743613005,800000,799000,1
3275.7700167028247,-0.11587976744771003,7008.312329597005,805000,804000,1
1705.7372302886167,-0.17554531300663948,7051.705531528007,810000,809000,1
2628.1847911428513,-0.12212413561344147,7094.985087957006,815000,814000,1
3419.6424842834444,-0.09043330609798432,7137.959425606006,820000,819000,1
3187.5105775238444,-0.1698438087284565,7181.833526786006,825000,824000,1
3452.777748280799,-0.08996984943151475,7226.694560046004,830000,829000,1
3381.5189822001385,-0.09014962719082832,7270.429503250005,835000,834000,1
3348.2418690432837,-0.07226694893836975,7313.824493504004,840000,839000,1
3338.929393472053,-0.18572561364769935,7357.151736608004,845000,844000,1
3361.7799079944425,0.021890286868810654,7401.170450503003,850000,849000,1
3460.4777394840507,-0.02144432367682457,7444.082867158004,855000,854000,1
2276.994600454233,-0.06598297595977783,7485.993725680004,860000,859000,1
3452.3061283890142,-0.1054043176472187,7528.694495094003,865000,864000,1
3413.799270667524,-0.0001098319947719574,7571.524295068002,870000,869000,1
3414.5577866769986,-0.045476537722349164,7615.348960002002,875000,874000,1
3420.6108856067526,-0.04020883528590202,7657.906969806003,880000,879000,1
3389.872097528133,-0.05227987153530121,7701.9936146180025,885000,884000,1
3316.4625818334252,-0.05072159857153893,7744.183211942001,890000,889000,1
3387.353068064909,-0.04098991494178772,7788.842224877002,895000,894000,1
3392.0394651760566,-0.08372552193403245,7831.245765519001,900000,899000,1
3304.745348632903,-0.030330446249246596,7870.722235727,905000,904000,1
3392.069901650883,-0.09636386730670929,7906.459078043003,910000,909000,1
3337.608215641215,-0.15495353731513023,7941.763457580002,915000,914000,1
3324.086532990211,-0.20867333632111548,7976.925048803001,920000,919000,1
3390.052484752877,-0.14199603849053383,8012.942421380001,925000,924000,1
3448.9601523438614,-0.22620682473778725,8047.6219277010005,930000,929000,1
3435.6286383780302,0.016285318011045456,8082.503357754,935000,934000,1
3399.085646929554,-0.08837528749108314,8117.4401559789985,940000,939000,1
3394.1481004428338,-0.20042061064839364,8153.563896777998,945000,944000,1
3351.8456758940038,-0.05049165447950363,8188.838331378998,950000,949000,1
3408.1101180128944,-0.13850738596320153,8224.877368161997,955000,954000,1
3380.9322931619836,-0.0923984657406807,8260.671706240999,960000,959000,1
3371.0668027382285,-0.1543661804139614,8297.003231465,965000,964000,1
3398.233792929648,-0.15431327582597731,8332.365320456,970000,969000,1
1361.3369427277255,-0.11591242940425872,8368.360454931999,975000,974000,1
3399.365669307591,-0.16091857419013977,8398.707303107998,980000,979000,1
3375.9083562402907,-0.10712634444832801,8429.12499244,985000,984000,1
3325.131394143981,-0.11881503736376763,8458.068966706998,990000,989000,1
3414.827765101858,-0.1321412756562233,8490.151262033,995000,994000,1
3352.3139076587627,-0.21231306995153426,8520.612398517,1000000,999000,1
