Hyperparameters
Env: HalfCheetah-v3
Seed: 33
Eval frequency: 5000.0
Number of initial exploration steps: 25000.0
Max env steps: 3000000.0
Batch size: 256
Discount factor: 0.99
Target network update rate: 0.005
Policy noise: 0.2
Noise clip: 0.5
Frequency of delayed policy updates: 2

avg_reward,time,env_steps,grad_steps,seed
-1.9750546846679609,0,0,0,33
-1.9750546846679609,0.8133209750012611,5000,0,33
-1.9750546846679609,1.414148229006969,10000,0,33
-1.9750546846679609,2.008036113002163,15000,0,33
-1.9750546846679609,2.6509650080042775,20000,0,33
-1.9750546846679609,3.1912905430071987,25000,0,33
-391.90728599365127,42.473695740009134,30000,5000,33
-435.55408092417673,80.99592471501091,35000,10000,33
731.8555355661011,118.46703264501411,40000,15000,33
1694.8860715877836,160.53254920501058,45000,20000,33
2580.3061730127274,201.83539103000658,50000,25000,33
2429.7643547440903,240.60682922800333,55000,30000,33
2804.3730273654974,281.60919559900503,60000,35000,33
3545.953051666006,321.09024975201464,65000,40000,33
3069.5715655695376,364.2205612200123,70000,45000,33
3601.8397962521294,406.1818835760205,75000,50000,33
3585.9976975926716,449.02973436001776,80000,55000,33
2133.2293764428987,488.71489040400775,85000,60000,33
2616.5690575938447,531.4529457850076,90000,65000,33
4072.989947549573,571.6229720380143,95000,70000,33
4515.6761044408595,612.2537312180139,100000,75000,33
4373.642176056584,657.31880838902,105000,80000,33
4221.469334230873,696.071772958021,110000,85000,33
4408.9615750077,739.5916317140145,115000,90000,33
5318.349775458336,782.8408556410141,120000,95000,33
5276.157913628756,824.9762245010133,125000,100000,33
5712.136526960992,867.996289673014,130000,105000,33
5962.898824419978,910.9373806610165,135000,110000,33
6008.095647475811,953.1349823150158,140000,115000,33
5670.16038316991,995.2703541490118,145000,120000,33
6246.190841728529,1034.400480389013,150000,125000,33
6125.592961922263,1074.7881588630116,155000,130000,33
5911.736683680261,1113.4588569200132,160000,135000,33
6267.573804477754,1156.8781637060165,165000,140000,33
6552.099630782699,1197.0136626350213,170000,145000,33
6505.56176944565,1231.855773382027,175000,150000,33
6506.337901890291,1268.743387487033,180000,155000,33
6462.32219334521,1305.7605311630323,185000,160000,33
6507.316922192602,1347.2414075890265,190000,165000,33
6690.5336659398,1388.0706181090281,195000,170000,33
6624.054683539226,1429.126475862031,200000,175000,33
6759.841091817597,1466.7857993700309,205000,180000,33
6754.6301372612115,1506.7503775730293,210000,185000,33
6795.26350644584,1549.3668286240209,215000,190000,33
6736.406022643603,1587.780201209025,220000,195000,33
6804.761545738453,1626.843795970024,225000,200000,33
6818.654064653204,1670.3590680970228,230000,205000,33
6813.035994390596,1712.236099433023,235000,210000,33
6950.9847337466435,1751.982615289031,240000,215000,33
6883.346306826848,1791.5445892570278,245000,220000,33
6882.114000081514,1834.6840444280315,250000,225000,33
6828.153981654863,1881.278426001023,255000,230000,33
6953.885347633333,1920.7687668160215,260000,235000,33
6942.686273863747,1961.304112228012,265000,240000,33
6894.165403043003,2001.8154825680176,270000,245000,33
6904.473384384772,2042.4247529750137,275000,250000,33
6983.637867884306,2079.295002034014,280000,255000,33
6979.89850828906,2118.911347490015,285000,260000,33
7018.0482533931845,2157.650579514011,290000,265000,33
7105.090958502728,2193.60816093201,295000,270000,33
7033.916839013837,2233.17442674801,300000,275000,33
7132.2058058415005,2274.126820675003,305000,280000,33
7096.291197599191,2317.112482829005,310000,285000,33
7062.491019117566,2356.543247374,315000,290000,33
7277.345718123756,2397.5456616260053,320000,295000,33
7054.159695749551,2437.987059433006,325000,300000,33
7117.697543745354,2474.783996576014,330000,305000,33
7168.2883040905945,2514.39954725602,335000,310000,33
7189.652893076794,2556.4562365380116,340000,315000,33
7208.186982537589,2594.4111579920136,345000,320000,33
7365.092674041325,2630.6782495360094,350000,325000,33
7306.759397229767,2669.6843303680143,355000,330000,33
7456.335933831831,2707.125509678015,360000,335000,33
7506.376422127102,2745.311281320013,365000,340000,33
7464.933249471101,2791.357770852017,370000,345000,33
