Hyperparameters
Env: Hopper-v3
Seed: 23
Eval frequency: 5000.0
Number of initial exploration steps: 25000.0
Max env steps: 1000000.0
Batch size: 256
Discount factor: 0.99
Target network update rate: 0.005
Policy noise: 0.2
Noise clip: 0.5
Frequency of delayed policy updates: 2

avg_reward,time,env_steps,grad_steps,seed
20.667946313674953,0,0,0,23
20.667946313674953,1.4778039730008459,5000,0,23
20.667946313674953,2.8948921590017562,10000,0,23
20.667946313674953,4.284514583003329,15000,0,23
20.667946313674953,5.6546154909992765,20000,0,23
20.667946313674953,7.116309486998944,25000,0,23
201.45699215664595,52.62512335699648,30000,5000,23
178.3900715752309,95.61482173299737,35000,10000,23
225.48731820199174,133.14115194699843,40000,15000,23
271.1300227538382,174.88879269599784,45000,20000,23
283.8190193426657,213.84110233599858,50000,25000,23
256.12790301437724,253.23256310500074,55000,30000,23
289.656511918949,291.59082414599834,60000,35000,23
282.2997857683261,336.1458639019984,65000,40000,23
283.95336097551365,377.48402864499803,70000,45000,23
252.4831044875716,419.90476388800016,75000,50000,23
292.3349571725117,462.2629667420006,80000,55000,23
319.5382236942035,504.21225916599724,85000,60000,23
279.1342298634354,546.7647182289984,90000,65000,23
334.77782027533834,594.2212153209985,95000,70000,23
289.96041428386434,638.4395847380001,100000,75000,23
283.9090450317095,678.273474671998,105000,80000,23
260.6583978053751,721.2556801269966,110000,85000,23
310.63373580107816,762.5772737569969,115000,90000,23
336.28792814023774,808.5850687959974,120000,95000,23
323.3277042317111,852.7498952040005,125000,100000,23
339.8881593097183,898.0734803730011,130000,105000,23
358.5703817701758,942.7686958869999,135000,110000,23
310.23237175348146,984.7588374229999,140000,115000,23
383.45577933080233,1026.851239607,145000,120000,23
299.46599808172994,1070.8919446,150000,125000,23
435.74380347590585,1112.642048214002,155000,130000,23
498.93906672690144,1154.8061787680017,160000,135000,23
461.21988639166847,1198.6053929120026,165000,140000,23
384.7227361784546,1245.6205500030046,170000,145000,23
456.81076877994064,1285.6790531290026,175000,150000,23
366.2749249073243,1327.757116851004,180000,155000,23
568.8992503810875,1370.163056619007,185000,160000,23
442.3215178050974,1409.1943679340075,190000,165000,23
526.7542196233713,1449.824169010004,195000,170000,23
664.0802322352083,1489.8965212960065,200000,175000,23
737.055738804396,1531.45144652401,205000,180000,23
844.0276517760418,1573.7542499990086,210000,185000,23
690.0357780239208,1615.5474662370107,215000,190000,23
818.9213978586325,1659.4185514990095,220000,195000,23
1163.2641128816308,1702.4813775080147,225000,200000,23
1875.4004619764341,1742.4817815090137,230000,205000,23
821.9552859824371,1785.0632914670132,235000,210000,23
1029.0162128185466,1827.0573809780108,240000,215000,23
1768.8836639104168,1868.394240493013,245000,220000,23
920.9787892952378,1911.2205475350092,250000,225000,23
1970.8881323278515,1952.149781370008,255000,230000,23
1188.1800570717078,1993.0575277060088,260000,235000,23
2967.552646066857,2033.2837063360093,265000,240000,23
2715.2178289451067,2078.79620576201,270000,245000,23
1629.6013936562838,2122.934920635009,275000,250000,23
2233.1819885956006,2168.6971643060097,280000,255000,23
1064.0263688247776,2210.9973830540075,285000,260000,23
1743.268680022745,2253.0070239360066,290000,265000,23
2157.247349573293,2295.307005370003,295000,270000,23
2271.5073877835944,2338.7142692720045,300000,275000,23
979.512939116252,2381.303382364007,305000,280000,23
2518.761574856108,2423.3677421320026,310000,285000,23
2840.764702305188,2466.454550051003,315000,290000,23
3133.872276407207,2508.619255992002,320000,295000,23
1954.747990744932,2551.383700168004,325000,300000,23
2279.55720834588,2593.5493815650007,330000,305000,23
2145.7958735267853,2636.5879755210044,335000,310000,23
3097.7105387192432,2679.2234600710035,340000,315000,23
2778.735155597963,2720.4097660950065,345000,320000,23
1609.0398231899007,2762.832297466004,350000,325000,23
3190.0972606502173,2805.789935631008,355000,330000,23
2481.018582492486,2847.8546494350085,360000,335000,23
3195.555957519334,2890.6651584480096,365000,340000,23
3112.849567018376,2932.1689983030046,370000,345000,23
3119.2771439704497,2969.637785507006,375000,350000,23
3199.2825773297345,3009.1482679530054,380000,355000,23
2219.858678773726,3050.6044410960058,385000,360000,23
3162.3177398066227,3088.1410933880034,390000,365000,23
3046.4893899530734,3125.683946779005,395000,370000,23
747.36576375988,3168.672478145003,400000,375000,23
3215.9256824771487,3212.514249665004,405000,380000,23
3101.147028535959,3255.174010385006,410000,385000,23
2986.3924321799304,3300.0146886150033,415000,390000,23
3152.2456074203674,3346.9248546210038,420000,395000,23
3179.1129848426153,3394.3512484320054,425000,400000,23
3183.874095508584,3440.6519136990028,430000,405000,23
2638.337988798921,3485.5793115700035,435000,410000,23
3106.71238651183,3532.0814843790067,440000,415000,23
3147.3595819283255,3577.6371250140037,445000,420000,23
3121.385266301469,3622.1904459250036,450000,425000,23
3141.6109836787796,3668.7581471560043,455000,430000,23
2954.760784533257,3714.913547631004,460000,435000,23
3135.9694420837886,3760.8820037070072,465000,440000,23
3187.964183409845,3802.6528718980044,470000,445000,23
3181.4295125671506,3844.0170299380043,475000,450000,23
1966.316394639335,3885.994074235001,480000,455000,23
3293.2909998124633,3927.6007146110023,485000,460000,23
1478.181437864614,3969.222830521001,490000,465000,23
3162.341397346309,4012.285035814999,495000,470000,23
3240.7618857282832,4057.470324640002,500000,475000,23
3159.170980618882,4101.089447104005,505000,480000,23
3212.804726477774,4141.739936526006,510000,485000,23
3171.6130348366537,4185.016323358006,515000,490000,23
3229.567860131543,4228.738480591004,520000,495000,23
3248.432674015029,4272.094890248005,525000,500000,23
2227.9249933375004,4316.210131608004,530000,505000,23
3206.1635061727743,4363.625723464007,535000,510000,23
3166.0394754282906,4409.732269668006,540000,515000,23
3097.5313382195,4455.176834258007,545000,520000,23
3245.201797898414,4501.364397412006,550000,525000,23
3206.7957371654757,4550.434101150007,555000,530000,23
3252.5213030184427,4598.001055792003,560000,535000,23
3250.75967623157,4646.739660788,565000,540000,23
3238.474009072695,4693.707268974998,570000,545000,23
3268.2523122985285,4741.174136964997,575000,550000,23
3255.562139845175,4791.747758954996,580000,555000,23
3206.800145487316,4843.386873175998,585000,560000,23
3244.1906977343574,4892.134793549998,590000,565000,23
3329.501743877617,4939.455186661999,595000,570000,23
3223.5765674776244,4988.387076074996,600000,575000,23
3328.535461281225,5036.808966862995,605000,580000,23
3213.482163834125,5083.815367151998,610000,585000,23
2785.3094772045097,5133.1153849429975,615000,590000,23
3283.518901166996,5182.677638448,620000,595000,23
3253.9787527611816,5229.287027968996,625000,600000,23
3299.146167374768,5280.852956402996,630000,605000,23
3286.541644512784,5331.115647866998,635000,610000,23
3346.589454733376,5380.125443277997,640000,615000,23
3274.751553202298,5429.889816465995,645000,620000,23
3250.2225746438344,5480.6280487009935,650000,625000,23
3335.047823596918,5529.266162625998,655000,630000,23
3270.550371005274,5577.413768681996,660000,635000,23
3310.2622232094327,5626.285241901998,665000,640000,23
3332.376055313186,5671.389416709997,670000,645000,23
3403.5700345572454,5713.157548029994,675000,650000,23
3257.3453156739897,5755.076275254993,680000,655000,23
3008.819538846951,5797.979959812994,685000,660000,23
1398.3038728765794,5841.796097296992,690000,665000,23
3368.5645180583488,5884.14677698999,695000,670000,23
3434.5717884258606,5927.699096094992,700000,675000,23
3305.1182968867624,5969.896338754988,705000,680000,23
3370.091130889113,6012.62298023999,710000,685000,23
3364.650961682917,6059.183052421991,715000,690000,23
2225.6028219441105,6103.879985366992,720000,695000,23
3315.572498623449,6148.628666435994,725000,700000,23
3434.3992067560685,6193.3133032109945,730000,705000,23
3468.5791842531203,6237.261766875996,735000,710000,23
2970.279300982721,6282.105543639995,740000,715000,23
3434.457620839467,6326.181378974998,745000,720000,23
3383.5722245651596,6371.109774385997,750000,725000,23
3445.7930900999445,6415.581296443997,755000,730000,23
3431.721757345605,6462.541101958999,760000,735000,23
3485.062818475463,6507.733271907997,765000,740000,23
127.39298128442624,6553.870397610997,770000,745000,23
3475.0580328680444,6603.861957336994,775000,750000,23
3489.269429771267,6656.086782937997,780000,755000,23
2684.6748839981237,6701.817794916995,785000,760000,23
3408.352334571984,6748.727222732996,790000,765000,23
3309.3340925219004,6799.193176972996,795000,770000,23
3428.5620035701213,6845.144370242993,800000,775000,23
3359.8534773609126,6892.077417520992,805000,780000,23
3417.7408166839487,6940.973822693992,810000,785000,23
3429.1324783843725,6991.04084237299,815000,790000,23
3336.207625262806,7037.4893694759885,820000,795000,23
2777.779019387355,7088.137109918989,825000,800000,23
3421.989919945698,7137.332864417989,830000,805000,23
3499.4294437372237,7183.33644164199,835000,810000,23
3436.3969246887805,7227.091574904993,840000,815000,23
3393.7285786059074,7261.095596718995,845000,820000,23
1908.5999762329334,7296.953782232995,850000,825000,23
3383.605113731611,7337.198690806992,855000,830000,23
2243.729262483036,7373.512830842992,860000,835000,23
3402.8326554440055,7411.818569410996,865000,840000,23
3460.1105216216115,7448.974898980996,870000,845000,23
3450.39731816529,7488.094453366994,875000,850000,23
3416.4519599069804,7524.491999668997,880000,855000,23
3420.1597028106253,7563.290794215998,885000,860000,23
2095.859910474201,7602.251215094002,890000,865000,23
1741.6291094651965,7639.511715662004,895000,870000,23
3391.537896885905,7676.638264485002,900000,875000,23
3469.8048514828974,7714.969298466,905000,880000,23
3446.0578276313236,7762.796537508999,910000,885000,23
3388.65506781979,7807.969598306001,915000,890000,23
3490.0086203015476,7848.029936197003,920000,895000,23
3529.551522797226,7890.098989385999,925000,900000,23
3450.0788316268763,7931.681189527,930000,905000,23
3287.338233385547,7972.9553685229985,935000,910000,23
3493.7691005046377,8012.905834765996,940000,915000,23
3449.662354351426,8050.645756636997,945000,920000,23
3505.105453403344,8086.524986786,950000,925000,23
3413.564976496861,8127.468825119999,955000,930000,23
3083.570764129346,8168.963008058996,960000,935000,23
3513.652703299647,8207.003086036995,965000,940000,23
3470.6439559270975,8244.277392041997,970000,945000,23
3496.688242115592,8282.761347096995,975000,950000,23
3509.916543063152,8320.624461738997,980000,955000,23
3516.1685127261944,8358.589574593,985000,960000,23
3427.182167948077,8395.753670995,990000,965000,23
3437.844469818797,8434.78506268,995000,970000,23
3427.1492547070957,8476.631298260996,1000000,975000,23
3427.1492547070957,8476.631301456997,1000000,975000,23
