Hyperparameters
Env: HalfCheetah-v3
Seed: 101
Eval frequency: 5000
Number of initial exploration steps: 10000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1500000
Batch size: 256
Discount factor: 0.99
Target entropy: None
Target network update smoothing (τ): 0.005
Fixed alpha: 0.2
Frequency of target updates: 1

avg_reward,avg_log_probs,alpha,time,env_steps,grad_steps,seed
-1.8914334311005916,nan,0.20000000298023224,0,0,0,101
-74.09934140629666,nan,0.20000000298023224,26.227667286999974,5000,4000,101
90.35901764404038,nan,0.20000000298023224,64.90629129899997,10000,9000,101
70.79834410573974,-2.3397417979899537,0.20000000298023224,112.00232991499996,15000,14000,101
78.00175351638869,-2.798816937351227,0.20000000298023224,157.90649644999996,20000,19000,101
911.2067880192093,-3.1231143010139464,0.20000000298023224,203.929915263,25000,24000,101
897.2643905774803,-3.0795772434711455,0.20000000298023224,250.66858535300003,30000,29000,101
1046.99354825936,-3.3915984137058257,0.20000000298023224,296.39489175999995,35000,34000,101
1201.5048257830663,-3.275953427219391,0.20000000298023224,342.37252236899997,40000,39000,101
1315.3905223382965,-3.437618496799469,0.20000000298023224,388.9762546410001,45000,44000,101
1392.2239642623324,-3.1747022629737853,0.20000000298023224,435.9234110220001,50000,49000,101
1424.2650610016053,-3.4936110689640043,0.20000000298023224,482.139210768,55000,54000,101
1328.3851377259766,-3.1223184119224547,0.20000000298023224,528.049570169,60000,59000,101
1387.2227853771396,-3.188701239347458,0.20000000298023224,574.0319525110001,65000,64000,101
1592.2831453463962,-3.098553005552292,0.20000000298023224,619.965419284,70000,69000,101
1770.8114026256953,-2.673879543352127,0.20000000298023224,665.8907800430001,75000,74000,101
2203.058692849496,-2.2169080630779265,0.20000000298023224,711.2768924980002,80000,79000,101
2444.8008272161633,-2.63050084400177,0.20000000298023224,756.0249205480001,85000,84000,101
2653.235778005233,-1.2061040501594544,0.20000000298023224,801.1036770059999,90000,89000,101
2781.4465396984547,-1.9057943724155426,0.20000000298023224,846.6600414079998,95000,94000,101
2908.6683291316044,-0.5850905191898346,0.20000000298023224,892.633371321,100000,99000,101
3031.3902002546915,-0.24448612265586853,0.20000000298023224,938.476836641,105000,104000,101
2835.7900399633504,-0.11141117248535157,0.20000000298023224,983.6506403760001,110000,109000,101
3390.2642005712514,0.7774211549758911,0.20000000298023224,1028.569454032,115000,114000,101
3621.7938282660944,0.5501853866577149,0.20000000298023224,1074.1406523280002,120000,119000,101
3497.356476711816,1.2675690165519715,0.20000000298023224,1120.5281268100002,125000,124000,101
3885.1499784515095,1.647318896341324,0.20000000298023224,1167.305379727,130000,129000,101
3992.8932491615087,1.1271962193965912,0.20000000298023224,1213.474849315,135000,134000,101
4161.702934080959,1.8009791474819183,0.20000000298023224,1259.160195585,140000,139000,101
4121.570121324281,1.8923949360847474,0.20000000298023224,1305.367015489,145000,144000,101
4270.441702883605,1.9898062564373016,0.20000000298023224,1351.6767756240001,150000,149000,101
4283.472597872812,1.9763384685993195,0.20000000298023224,1397.4583251600002,155000,154000,101
4337.187675170438,2.119332725429535,0.20000000298023224,1442.8385931230005,160000,159000,101
4327.631098370651,2.1854857421875,0.20000000298023224,1488.5772677710002,165000,164000,101
4320.3604990928325,2.3770701869487763,0.20000000298023224,1534.0590500120006,170000,169000,101
4414.261111409329,2.2785775077819825,0.20000000298023224,1580.2344478570003,175000,174000,101
4375.256541766723,2.2481955894470214,0.20000000298023224,1626.7052205090004,180000,179000,101
4394.682152186503,2.2257487936019897,0.20000000298023224,1673.0637786840007,185000,184000,101
4434.61006314054,2.3040345140457155,0.20000000298023224,1718.4286403710007,190000,189000,101
4372.041537501181,2.3819741246700286,0.20000000298023224,1765.4825167650006,195000,194000,101
4380.484696721413,2.102971144104004,0.20000000298023224,1812.5271549010004,200000,199000,101
4353.14479606812,1.9449871267318726,0.20000000298023224,1858.857843791001,205000,204000,101
4495.240335955334,1.3098412199497222,0.20000000298023224,1906.0435654230005,210000,209000,101
4444.7325462402305,2.4884018179893492,0.20000000298023224,1953.0687265150004,215000,214000,101
4489.17116870152,2.3715395599365237,0.20000000298023224,2000.0718898470004,220000,219000,101
4498.356385808235,2.5487398066997526,0.20000000298023224,2048.535967976001,225000,224000,101
4563.289170528888,2.508159352207184,0.20000000298023224,2097.495963884001,230000,229000,101
4638.431129634191,2.347195894575119,0.20000000298023224,2145.2107959820014,235000,234000,101
4523.22029131958,2.479597139883041,0.20000000298023224,2193.2618848680013,240000,239000,101
4739.848758779624,2.305781670951843,0.20000000298023224,2240.9752848420017,245000,244000,101
4567.962162119659,1.6741963873386383,0.20000000298023224,2286.104920612002,250000,249000,101
4645.9310106700395,2.3001360500335695,0.20000000298023224,2325.8302663490017,255000,254000,101
4620.631130948074,2.3114724742412567,0.20000000298023224,2364.814036916002,260000,259000,101
4597.323654285829,2.4619347787857055,0.20000000298023224,2403.877955252002,265000,264000,101
4579.649277416339,2.417316672706604,0.20000000298023224,2442.820768967001,270000,269000,101
4629.178919841141,2.457642672252655,0.20000000298023224,2481.665210979001,275000,274000,101
4672.800529011551,2.428975836658478,0.20000000298023224,2521.320292864001,280000,279000,101
4632.718058174828,2.380295982980728,0.20000000298023224,2561.4242673440012,285000,284000,101
4775.401498179413,2.303726705932617,0.20000000298023224,2600.180688046001,290000,289000,101
4730.0147702953245,2.3178020275592806,0.20000000298023224,2639.7820994040007,295000,294000,101
4701.199529038995,2.3305848502635955,0.20000000298023224,2678.818524923001,300000,299000,101
