Hyperparameters
Env: HalfCheetah-v3
Seed: 43513462
Eval frequency: 5000
Number of initial exploration steps: 10000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1500000
Batch size: 256
Discount factor: 0.99
Target entropy: None
Target network update smoothing (τ): 0.005
Fixed alpha: 0.2
Frequency of target updates: 1

avg_reward,avg_log_probs,alpha,time,env_steps,grad_steps,seed
-1.4501958594293851,nan,0.20000000298023224,0,0,0,43513462
-310.8987461278534,nan,0.20000000298023224,28.36220497999966,5000,4000,43513462
-51.850854174132145,nan,0.20000000298023224,64.21997189399917,10000,9000,43513462
-252.9870744370849,-1.58199978800005,0.20000000298023224,105.57787068200014,15000,14000,43513462
-167.106070471477,-2.583968217563629,0.20000000298023224,147.29693975400187,20000,19000,43513462
918.3227474081616,-2.666877907991409,0.20000000298023224,188.2592589270007,25000,24000,43513462
155.1717239388221,-3.0760500445842744,0.20000000298023224,230.378327911003,30000,29000,43513462
64.64761825415108,-2.0775967940330506,0.20000000298023224,271.3159308610029,35000,34000,43513462
66.85876115289314,-3.2902008432388308,0.20000000298023224,310.3652384410034,40000,39000,43513462
182.52256760783635,-3.3777733496665956,0.20000000298023224,350.9785077850047,45000,44000,43513462
1377.0462943489797,-3.023915216064453,0.20000000298023224,391.5162074340042,50000,49000,43513462
1610.928794631111,-2.4393779955387114,0.20000000298023224,433.2291471230037,55000,54000,43513462
3543.0314637794463,-1.718228590297699,0.20000000298023224,474.15448458500396,60000,59000,43513462
3180.8826436199474,-1.7225774374485017,0.20000000298023224,515.5249259300053,65000,64000,43513462
3032.0181277284255,-0.5394561900615692,0.20000000298023224,557.2834382180044,70000,69000,43513462
3077.0772118127443,-0.8400335686206818,0.20000000298023224,599.9060005180036,75000,74000,43513462
3276.816870387066,0.4417983124732971,0.20000000298023224,639.9529385140013,80000,79000,43513462
3331.370498439994,-0.6741572754859925,0.20000000298023224,681.0347430750007,85000,84000,43513462
3286.5115853605685,-0.08855704736709595,0.20000000298023224,722.8780067660009,90000,89000,43513462
3290.9538506868607,0.3556290014266968,0.20000000298023224,763.0882281729992,95000,94000,43513462
3608.3765094361834,0.9308184816360474,0.20000000298023224,803.068036658,100000,99000,43513462
3352.9258855851767,1.0179596882343291,0.20000000298023224,843.7831422789968,105000,104000,43513462
3846.5090423291135,0.624779811668396,0.20000000298023224,892.2271137469979,110000,109000,43513462
3539.686503191117,1.2957231763362884,0.20000000298023224,939.5257357489972,115000,114000,43513462
3698.8110761164435,1.3761728890895844,0.20000000298023224,985.6076012159974,120000,119000,43513462
3652.8787188312876,0.590555419588089,0.20000000298023224,1031.6620664159982,125000,124000,43513462
4160.535770836335,1.6173440136909485,0.20000000298023224,1078.5103992509976,130000,129000,43513462
4159.494805146011,1.7512852519512176,0.20000000298023224,1124.5122897919973,135000,134000,43513462
3936.5826347801512,1.8375698574066162,0.20000000298023224,1169.8157749939983,140000,139000,43513462
4525.33745556242,1.9471862659454346,0.20000000298023224,1214.7879436859985,145000,144000,43513462
4242.139464810126,1.9907378824234008,0.20000000298023224,1259.583847967,150000,149000,43513462
4412.235709828531,2.052954844379425,0.20000000298023224,1305.5805988210013,155000,154000,43513462
