Hyperparameters
Env: Hopper-v3
Seed: 2
Eval frequency: 5000
Number of initial exploration steps: 1000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1000000
Batch size: 256
Discount factor: 0.99
Policy regularization factor: 0.001
Reward scaling: 5
Target network update smoothing (τ): 0.005
Frequency of target updates: 1

avg_reward,avg_log_probs,time,env_steps,grad_steps,seed
35.906295369887964,nan,0,0,0,2
197.10790776290662,-1.025816097203479,32.417256062999996,5000,4000,2
188.93020118599796,0.05594373996257782,75.659392355,10000,9000,2
311.15903143214325,0.5422564123034477,117.619261534,15000,14000,2
282.1148389433971,0.8450399709641934,160.52238704200002,20000,19000,2
302.6412631038754,0.7266342832922935,202.39140202800004,25000,24000,2
288.3798904454086,0.9847448682725429,245.39170523000004,30000,29000,2
322.6468251373293,1.1382865356385707,288.0938986960001,35000,34000,2
279.02797368100875,0.9467980394899845,330.4612340880001,40000,39000,2
1046.9232467779054,0.7566871231436729,371.91880946900005,45000,44000,2
279.31999535321813,0.9286710929632187,413.11719436400006,50000,49000,2
324.6977789355596,0.7015683996617794,454.61313653900015,55000,54000,2
317.13020734314927,0.46353228976130484,495.86562976300024,60000,59000,2
277.77434405314256,0.418990761756897,536.9520332370001,65000,64000,2
373.9931988170963,0.46782814742326734,578.9895637940001,70000,69000,2
346.46054998085197,0.45733258739709853,620.4456597400001,75000,74000,2
363.9980406398116,0.40862710664272306,662.934440364,80000,79000,2
371.2852065074297,0.4489439238786697,705.504488799,85000,84000,2
357.21340516143965,0.401329709059,748.2001800490001,90000,89000,2
395.94989941182183,0.4194161823987961,790.5931591200001,95000,94000,2
382.44609668530643,0.4076310893237591,832.893478842,100000,99000,2
384.5322306187318,0.35216300427913666,874.540652527,105000,104000,2
405.88098163629115,0.36943349521160124,915.6059409170002,110000,109000,2
404.4860197342715,0.367273137563467,957.2229414879998,115000,114000,2
384.68352452713214,0.29273072916269305,998.0194178229999,120000,119000,2
385.4971934688052,0.19868059816360473,1040.177825265,125000,124000,2
390.27414725877225,0.10274407815933227,1081.9035765869999,130000,129000,2
497.5129045034934,0.3010732504308224,1123.958907681,135000,134000,2
430.4280673616845,0.5630526674985885,1166.062643196,140000,139000,2
412.47159424195235,0.9740073096454144,1208.426203878,145000,144000,2
505.86114194873136,0.9250374547541141,1250.7685481649999,150000,149000,2
389.31666883962123,1.201725282764435,1292.4120875429999,155000,154000,2
417.0590552416188,1.5450886949837208,1334.4650012429997,160000,159000,2
494.2060780839047,1.4349155052781104,1375.9957424689999,165000,164000,2
502.548179216419,1.1549698034822942,1417.0515181469998,170000,169000,2
705.5643720094337,0.8307281020104885,1458.2388430469998,175000,174000,2
667.6323722137034,0.7355545193970203,1499.004605444,180000,179000,2
655.3315615729757,0.687004164069891,1539.700118416,185000,184000,2
881.5639350497395,0.6024544064044952,1581.4418213669999,190000,189000,2
690.3245381433198,0.7306333814322948,1623.2097077599997,195000,194000,2
1057.6423117210293,0.7149192839443683,1664.9459426949998,200000,199000,2
723.7320303967826,0.6635232883036136,1706.4245030369998,205000,204000,2
720.7129077533957,0.7417333317697048,1745.6441083509999,210000,209000,2
832.9244074077706,0.6391741046845913,1786.2333824950001,215000,214000,2
614.9527856461184,0.5756611471712589,1826.48754068,220000,219000,2
524.7067831552642,0.4469407910525799,1866.92419571,225000,224000,2
523.0164284927391,0.4834976760208607,1907.7516814499998,230000,229000,2
858.8316100459812,0.6980939108788967,1949.4446523459999,235000,234000,2
289.2029428787717,0.8478423716545105,1991.5660258449996,240000,239000,2
282.61449734002883,0.8157679807543755,2032.1500422959996,245000,244000,2
1239.855812644284,0.8589696234643459,2072.0562389899997,250000,249000,2
1006.2788884889997,0.7109763477087021,2111.466917526,255000,254000,2
1122.8972610917838,0.5983305938959121,2151.2381935529997,260000,259000,2
1054.2911378704675,0.6322087581157685,2192.072731542,265000,264000,2
1092.5653929140813,0.6607414716422558,2234.7058351779997,270000,269000,2
1208.9006334994872,0.6043370413124561,2276.726516562,275000,274000,2
975.0619584561698,0.6103623014092445,2317.6759188879996,280000,279000,2
