Hyperparameters
Env: Hopper-v3
Seed: 3
Eval frequency: 5000
Number of initial exploration steps: 1000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1000000
Batch size: 256
Discount factor: 0.99
Target entropy: -3
Target network update smoothing (τ): 0.005
Fixed alpha: None
Frequency of target updates: 1

avg_reward,avg_log_probs,alpha,time,env_steps,grad_steps,seed
36.680314487441656,nan,1.0,0,0,0,3
175.72917631608345,-1.4902663663733926,0.3899136185646057,45.624069271999986,5000,4000,3
286.0138010938892,-0.7175544380664826,0.15066125988960266,101.04017313999998,10000,9000,3
317.0657223100713,0.4961903250932693,0.07805375009775162,155.768735192,15000,14000,3
333.39296777029017,1.48495111181736,0.05525490269064903,210.227505491,20000,19000,3
369.86908724156757,1.483433678650856,0.055520929396152496,264.098467722,25000,24000,3
448.14185948189936,1.6369143977165221,0.05778728798031807,317.67693799700004,30000,29000,3
492.1296222934933,1.916021494269371,0.05654577538371086,371.70749648400005,35000,34000,3
490.5962564301899,1.9530738972187043,0.06064456328749657,426.20317331000007,40000,39000,3
602.1429781203752,2.351524006676674,0.07960134744644165,480.78986824700013,45000,44000,3
731.0012680156748,2.401210560107231,0.10837700963020325,535.3912266550001,50000,49000,3
410.7470256236432,2.183788888001442,0.11674274504184723,589.887054264,55000,54000,3
493.6369788303642,2.279468811106682,0.10233121365308762,644.5950806630001,60000,59000,3
1020.5818470264227,2.308370240187645,0.09985574334859848,699.1531996470001,65000,64000,3
978.2764278580662,2.1195484433412553,0.09349894523620605,752.370940499,70000,69000,3
1296.308681213034,2.2152317847490313,0.0913904458284378,805.706808253,75000,74000,3
907.9732440068353,2.4221311057567596,0.08106311410665512,859.1956278409998,80000,79000,3
2338.9617883011165,2.151964660024643,0.07886455953121185,912.7870117739997,85000,84000,3
2457.188332817646,2.108820371747017,0.0857144147157669,966.4194837459997,90000,89000,3
2337.169156892589,1.9665289834022521,0.08292984962463379,1019.7648901689995,95000,94000,3
1857.8083165397238,1.836324178791046,0.07652121037244797,1073.2254207119995,100000,99000,3
1668.2285900253282,1.8482859944581986,0.07427173107862473,1125.8213792879994,105000,104000,3
2594.7059932199304,1.9854265330791474,0.07348726689815521,1178.4156178279998,110000,109000,3
1195.1627258650446,1.8799158112287522,0.07437317073345184,1230.7144120929997,115000,114000,3
1123.5399941526664,1.7523638743638992,0.07544112205505371,1284.21396425,120000,119000,3
