Hyperparameters
Env: HalfCheetah-v3
Seed: 419
Eval frequency: 5000
Number of initial exploration steps: 10000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1500000
Batch size: 256
Discount factor: 0.99
Policy regularization factor: 0.001
Reward scaling: 5
Target network update smoothing (τ): 0.005
Frequency of target updates: 1

avg_reward,avg_log_probs,time,env_steps,grad_steps,seed
-0.9561973407171072,nan,0,0,0,419
-203.16736050750782,nan,28.09686297800002,5000,4000,419
-623.3158548258967,nan,62.27731253499999,10000,9000,419
101.84888259954536,-2.124258756971426,103.99304792200004,15000,14000,419
-75.46157265518292,-2.54454929728508,143.44888010700006,20000,19000,419
11.515621747388533,-2.8025856574058534,184.99204962299996,25000,24000,419
125.55916998140603,-2.932323349404335,226.000397535,30000,29000,419
150.90485550376002,-2.96027800219059,266.36450583299995,35000,34000,419
799.9584626929116,-3.109635703444481,305.893454904,40000,39000,419
899.8027244035724,-2.5667722047805785,346.01795925500005,45000,44000,419
1154.6152456317252,-2.3642920799970626,387.0277630669999,50000,49000,419
1622.6609266259345,-2.2926508955478666,429.01230289399996,55000,54000,419
1755.3877568474757,-1.8788474652051925,469.93045149099987,60000,59000,419
2339.0219394713945,-1.0966781655311584,510.6298569329999,65000,64000,419
2310.39954785351,-1.2539065590381622,551.108812993,70000,69000,419
1443.1434848190945,-0.8816462499380112,592.437801973,75000,74000,419
1727.7842632363922,-0.7145595212936401,633.5064497929999,80000,79000,419
2193.9776486122782,0.4340588527679443,673.4429837230001,85000,84000,419
2045.5391713763088,0.4020826512336731,713.783062484,90000,89000,419
2527.3639342461383,0.8203291954040527,753.2242030850001,95000,94000,419
3134.8929307019635,0.41267318670749664,794.3093152750001,100000,99000,419
3153.467510641868,1.0199538494825364,834.7834334110001,105000,104000,419
3437.5499973820806,1.7520872281074524,875.0050013189999,110000,109000,419
3337.3615630714244,0.9318674900054932,914.973481423,115000,114000,419
3517.9780538235063,2.0822569674491884,955.7355322749999,120000,119000,419
3821.219820298552,2.1797783197402953,997.6499003799998,125000,124000,419
3803.8783794886235,1.4808366237401962,1039.0134761660001,130000,129000,419
3883.928254607549,2.516714466238022,1079.0066456619998,135000,134000,419
3992.593218989431,2.5786015565633775,1118.4584104679998,140000,139000,419
4213.489405432997,2.0891432359337805,1158.029318802,145000,144000,419
4241.088556098168,2.7542986486673353,1198.6067460699996,150000,149000,419
4308.096452805424,2.9154105110883712,1238.819311796,155000,154000,419
4641.2397276531665,3.0316599645614626,1278.1106484459997,160000,159000,419
4221.097483159184,2.352628268134594,1317.7504584629996,165000,164000,419
4602.09871504506,2.9315800070762634,1359.0624017239998,170000,169000,419
4199.253665981521,2.4730074114322664,1401.349472677,175000,174000,419
4623.429779453434,2.8033139034867287,1442.847072911,180000,179000,419
4730.494199096798,3.5760265916466714,1483.3100636189997,185000,184000,419
4534.138520811094,3.6976069493889807,1522.786617536,190000,189000,419
4689.250573458115,3.7729864448785784,1562.4615801590003,195000,194000,419
4860.699336213348,3.6017122201800347,1602.9788138459999,200000,199000,419
5089.521788342599,3.6900130620121954,1643.0926931489998,205000,204000,419
4622.952009906944,3.54972279086113,1682.9281243649998,210000,209000,419
4905.181791585314,3.843588850045204,1722.8758378609996,215000,214000,419
5231.14326875746,3.05635168197155,1763.6804931360002,220000,219000,419
4990.3494251294205,4.047232789683342,1805.722084121,225000,224000,419
5130.230849905525,4.112578572511673,1847.6065223330002,230000,229000,419
5080.529957174123,4.1357411664843555,1888.5222514820002,235000,234000,419
5261.287267172324,4.319436850619316,1928.678397566,240000,239000,419
5373.526670105049,4.328288481771946,1968.849915969,245000,244000,419
5411.395669906358,4.499490275526047,2009.4094808669997,250000,249000,419
5402.098671258117,4.3936117882967,2049.9393425789995,255000,254000,419
5434.8515772753335,4.67487006418705,2090.5575025389994,260000,259000,419
5472.150894307664,4.597554351222515,2130.6925362669995,265000,264000,419
5521.810872009375,4.648178821647167,2170.942226567999,270000,269000,419
5416.082585943907,4.833750330162048,2211.9919350289997,275000,274000,419
5714.48036605121,4.796671298575402,2253.9339774659993,280000,279000,419
5802.196180097379,4.843540001440048,2294.7449860859992,285000,284000,419
5829.278421890575,5.0455619432926175,2335.6984379229993,290000,289000,419
5506.873759181852,5.1094085024476055,2376.6325629729995,295000,294000,419
6036.407819230715,5.1281034583449365,2418.012624246999,300000,299000,419
5843.671780021969,5.144721599924565,2459.0756926049994,305000,304000,419
6072.897176889752,5.369442446303368,2499.3050097569994,310000,309000,419
5971.655576221731,5.386224189531803,2539.507458048,315000,314000,419
6112.2289392781295,5.37602258785963,2579.2116566319996,320000,319000,419
6083.429200146675,5.458345821487904,2619.6723256049995,325000,324000,419
6330.66708036158,5.478789536750317,2660.307544849,330000,329000,419
6010.015027055745,5.59283119828701,2700.2963303639995,335000,334000,419
5706.968341567528,5.701496191632748,2740.8206355339994,340000,339000,419
6174.917972470238,5.842105218660832,2782.232657278999,345000,344000,419
6131.4425078990425,5.763136018610001,2824.412489078999,350000,349000,419
6241.139793152993,5.736576268053055,2865.9685614349987,355000,354000,419
6132.1098035277555,5.6923347574472425,2906.0706673279988,360000,359000,419
5856.013270680302,5.819181980979443,2945.9595216169987,365000,364000,419
6195.730361482673,5.997054865026474,2985.659817261999,370000,369000,419
5855.933360306456,5.915102703106403,3026.1193645699987,375000,374000,419
