Hyperparameters
Env: Hopper-v3
Seed: 1
Eval frequency: 5000
Number of initial exploration steps: 1000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 1000000
Batch size: 256
Discount factor: 0.99
Target entropy: None
Target network update smoothing (τ): 0.005
Fixed alpha: 0.2
Frequency of target updates: 1

avg_reward,log_probs,alpha,time,env_steps,grad_steps,seed
20.407027825999755,nan,0.20000000298023224,0,0,0,1
313.96150922964097,-1.1813751893152025,0.20000000298023224,30.10970260999966,5000,4000,1
307.2562523189561,-0.6496199131011963,0.20000000298023224,79.50160988000061,10000,9000,1
293.89229062552823,-0.5992800632715225,0.20000000298023224,130.78638675299953,15000,14000,1
267.5125224655976,-0.5198996824979782,0.20000000298023224,182.05865974199878,20000,19000,1
337.3829050966527,-0.5090282083034515,0.20000000298023224,232.4843218879978,25000,24000,1
355.207645091553,-0.5753734518289566,0.20000000298023224,282.10286376199656,30000,29000,1
377.8052821985731,-0.636670156121254,0.20000000298023224,333.28438000099777,35000,34000,1
388.5615473314162,-0.5665257940530777,0.20000000298023224,382.6244007999976,40000,39000,1
577.7607911769535,-0.35341748242378235,0.20000000298023224,431.1397957329973,45000,44000,1
450.94701483240533,-0.05217721495628357,0.20000000298023224,479.5130863339982,50000,49000,1
505.09284671680587,-0.04382463729381561,0.20000000298023224,528.4787473579981,55000,54000,1
614.0839709602425,0.3816570569515228,0.20000000298023224,576.8823704509978,60000,59000,1
717.1471968634758,0.35142832996845247,0.20000000298023224,625.2605807199998,65000,64000,1
757.0977569231915,0.2721969591379166,0.20000000298023224,673.7670822709988,70000,69000,1
755.6065723292513,0.07525744531154632,0.20000000298023224,723.2175918009998,75000,74000,1
748.8716871364483,-0.029269091033935546,0.20000000298023224,772.3666208619998,80000,79000,1
865.4378719945,-0.1011986358165741,0.20000000298023224,820.9590258080007,85000,84000,1
792.592084787971,-0.08173234343528747,0.20000000298023224,869.1997757769986,90000,89000,1
745.5461028965126,-0.05197069330215454,0.20000000298023224,917.5505280639991,95000,94000,1
751.292916641328,-0.021556987237930297,0.20000000298023224,966.2877881220011,100000,99000,1
3370.516415661778,0.012696303939819336,0.20000000298023224,1014.9796999009995,105000,104000,1
969.7472767974283,0.04164911644458771,0.20000000298023224,1063.4033635739997,110000,109000,1
998.6894880768972,-0.013150535416603088,0.20000000298023224,1111.9841444189988,115000,114000,1
2923.167895355328,-0.00012116575241088868,0.20000000298023224,1160.603489948,120000,119000,1
3421.945036030336,-0.0030922298669815063,0.20000000298023224,1208.1757905749982,125000,124000,1
2893.0894664514303,-0.09967273731231689,0.20000000298023224,1257.3400092969987,130000,129000,1
1579.2039845182098,-0.13732711617946625,0.20000000298023224,1305.8625480189985,135000,134000,1
3031.4752298565136,-0.09468046026229858,0.20000000298023224,1354.5118388459978,140000,139000,1
2752.7121936422327,-0.14822859847545625,0.20000000298023224,1403.2486841049995,145000,144000,1
3069.897151342097,-0.060613914513587955,0.20000000298023224,1451.499802430999,150000,149000,1
3267.6562743893915,-0.08052680263519287,0.20000000298023224,1499.1709857999977,155000,154000,1
3245.4829400594303,-0.048453351736068725,0.20000000298023224,1547.3031471919967,160000,159000,1
2635.961578481013,-0.08639249792098999,0.20000000298023224,1596.0945204969976,165000,164000,1
3221.2850639544226,-0.036205327606201175,0.20000000298023224,1644.4461318649956,170000,169000,1
2674.5423105044274,-0.027639566087722778,0.20000000298023224,1692.806096960996,175000,174000,1
3233.25531657983,0.04910457401275635,0.20000000298023224,1741.9825320969958,180000,179000,1
3420.750836167457,-0.06671044697761536,0.20000000298023224,1789.4143151589979,185000,184000,1
3278.5766284475417,-0.07841417362689972,0.20000000298023224,1842.8239543949967,190000,189000,1
3349.354331189287,-0.04459081225395203,0.20000000298023224,1896.381937074997,195000,194000,1
3423.042273193644,0.032679906821250916,0.20000000298023224,1950.3262611549962,200000,199000,1
3435.597938306787,0.04377492918968201,0.20000000298023224,2003.696510918995,205000,204000,1
3408.8779207800594,0.0621472190618515,0.20000000298023224,2059.366006532997,210000,209000,1
3380.1788341087386,-0.007080153083801269,0.20000000298023224,2109.7473515039965,215000,214000,1
3359.1806881067982,-0.008748486351966858,0.20000000298023224,2158.3669238689963,220000,219000,1
3411.4195722933437,-0.07869586372375488,0.20000000298023224,2215.6995308729947,225000,224000,1
3347.2934301719606,-0.11994759750366212,0.20000000298023224,2264.990536224994,230000,229000,1
3354.1987089868003,-0.11603204579353332,0.20000000298023224,2313.4201337179948,235000,234000,1
3348.6398406787134,-0.05351477813720703,0.20000000298023224,2369.092232543995,240000,239000,1
3395.9855476892626,0.05297044718265533,0.20000000298023224,2417.6876042159947,245000,244000,1
3391.5241539698955,0.011490949821472168,0.20000000298023224,2466.2893998079944,250000,249000,1
3387.2405537873383,0.0049061903715133665,0.20000000298023224,2514.157631022994,255000,254000,1
3388.2751506443033,-0.019924731802940368,0.20000000298023224,2561.460797721995,260000,259000,1
3369.0415636346224,0.12804793374538423,0.20000000298023224,2610.4617560209936,265000,264000,1
3367.213926400291,-0.03374595844745636,0.20000000298023224,2659.412225348993,270000,269000,1
3400.9601075723185,0.054929155421257016,0.20000000298023224,2707.733319796993,275000,274000,1
3282.5667363955827,-0.03511622121334076,0.20000000298023224,2754.3374819449928,280000,279000,1
3395.1871659368103,0.12518458366394042,0.20000000298023224,2803.7048135189943,285000,284000,1
3301.8563700624227,-0.0245258460521698,0.20000000298023224,2851.969196223996,290000,289000,1
3383.019532925672,-0.009322683596611023,0.20000000298023224,2900.366962002996,295000,294000,1
3389.990202804039,0.0987353153705597,0.20000000298023224,2949.8128290849963,300000,299000,1
3344.2504544515455,-0.04190818819999695,0.20000000298023224,2996.7941840919957,305000,304000,1
3296.2565591291727,-0.05487375528812408,0.20000000298023224,3043.9488064409943,310000,309000,1
3398.717125770534,0.004687270092964172,0.20000000298023224,3092.3011063499944,315000,314000,1
3371.858872225365,-0.030396386671066283,0.20000000298023224,3140.354456016994,320000,319000,1
3429.855446488433,-0.029325066590309142,0.20000000298023224,3188.0001536119926,325000,324000,1
3384.092372819079,-0.046007289552688596,0.20000000298023224,3236.732791990993,330000,329000,1
3379.0419887041244,-0.016279762196540832,0.20000000298023224,3285.8361101039936,335000,334000,1
3380.4569673363585,-0.11969544599056244,0.20000000298023224,3334.1321762879925,340000,339000,1
3409.195776319267,0.009421795392036438,0.20000000298023224,3382.824210064993,345000,344000,1
3415.7357831054214,-0.15769114315509797,0.20000000298023224,3432.248627192992,350000,349000,1
3353.366119830344,-0.17312347855567933,0.20000000298023224,3481.8182459729924,355000,354000,1
3340.677991528622,-0.1566320084810257,0.20000000298023224,3530.986208677992,360000,359000,1
3349.9349149447453,-0.14512828204631806,0.20000000298023224,3582.1790669519924,365000,364000,1
3344.5526975902044,-0.09457675273418427,0.20000000298023224,3631.7817012779924,370000,369000,1
3383.3130950816826,-0.19295044825077057,0.20000000298023224,3679.650519373992,375000,374000,1
3346.411796205894,-0.041149602913856505,0.20000000298023224,3727.14053145499,380000,379000,1
3410.5703835943664,-0.2545655116319656,0.20000000298023224,3774.7802558169915,385000,384000,1
3296.0375622685024,-0.2934218766927719,0.20000000298023224,3822.9418817739916,390000,389000,1
3378.220316064327,-0.12190942311286926,0.20000000298023224,3870.5211873099906,395000,394000,1
3407.6517824749885,-0.25362679603099825,0.20000000298023224,3918.25978875299,400000,399000,1
3356.0879406771696,-0.29278061957359314,0.20000000298023224,3965.495156804989,405000,404000,1
3360.4815363829634,-0.21798347783088684,0.20000000298023224,4012.811067317989,410000,409000,1
3356.4971953458153,-0.39493115708827975,0.20000000298023224,4062.1209250909906,415000,414000,1
3413.35026433509,-0.28830950350761414,0.20000000298023224,4111.790609049991,420000,419000,1
3401.809136199805,-0.22648933954238892,0.20000000298023224,4160.548408723989,425000,424000,1
3366.2789776596633,-0.1710552255630493,0.20000000298023224,4207.849933143989,430000,429000,1
3329.2649407470717,-0.12787718114852906,0.20000000298023224,4254.899883481987,435000,434000,1
3384.885031362057,-0.22445986454486846,0.20000000298023224,4302.883329001988,440000,439000,1
3391.5767923025755,-0.1410592383146286,0.20000000298023224,4349.594156146988,445000,444000,1
3396.000165080162,-0.09225284578800201,0.20000000298023224,4397.443837859988,450000,449000,1
3319.386647121965,-0.13516855804920197,0.20000000298023224,4444.853927091988,455000,454000,1
3339.8367967295717,-0.16429247415065765,0.20000000298023224,4493.154007553989,460000,459000,1
3355.629523754566,-0.27474891076087954,0.20000000298023224,4541.20437283299,465000,464000,1
3409.3861189305417,-0.15600374217033386,0.20000000298023224,4588.430653099989,470000,469000,1
3350.8281821371943,-0.2202226399898529,0.20000000298023224,4635.557148261989,475000,474000,1
3365.7740639398785,-0.15946609256267547,0.20000000298023224,4682.839608471988,480000,479000,1
3409.834384571744,-0.14207383024692535,0.20000000298023224,4731.202125404987,485000,484000,1
3397.874228676917,-0.15898129630088806,0.20000000298023224,4780.872371758989,490000,489000,1
3425.3068440930197,-0.03551866106986999,0.20000000298023224,4830.281562086988,495000,494000,1
3400.395906136575,-0.22661887814998627,0.20000000298023224,4878.924283410986,500000,499000,1
3375.151501157395,-0.12506472613811492,0.20000000298023224,4929.137389561987,505000,504000,1
3376.0762000254335,-0.17210749428272248,0.20000000298023224,4978.522724644987,510000,509000,1
3387.9841365483967,-0.21475432503223418,0.20000000298023224,5028.838729028987,515000,514000,1
3379.5673490118306,-0.16952467563152313,0.20000000298023224,5078.765865854984,520000,519000,1
3428.423737998835,-0.18771844630241394,0.20000000298023224,5128.830768714986,525000,524000,1
3413.8231483026343,-0.17112841527462005,0.20000000298023224,5178.716791845985,530000,529000,1
3437.0929787083087,-0.16878694741725922,0.20000000298023224,5230.126688921984,535000,534000,1
3468.9028984457887,-0.11163516757488251,0.20000000298023224,5280.052383372982,540000,539000,1
3442.2299336143165,-0.14984377150535583,0.20000000298023224,5329.740605772982,545000,544000,1
3400.0585970356815,-0.056332101225852964,0.20000000298023224,5379.578834847984,550000,549000,1
3406.250192922912,-0.14800438628196716,0.20000000298023224,5430.019638534985,555000,554000,1
3412.9246303908913,-0.15536745176315309,0.20000000298023224,5479.634041484984,560000,559000,1
3404.7529729568514,-0.1779635106086731,0.20000000298023224,5529.601255841986,565000,564000,1
3456.7824658775085,-0.1979081652164459,0.20000000298023224,5580.898468660987,570000,569000,1
3466.537783387227,-0.11920509405136108,0.20000000298023224,5632.291367664988,575000,574000,1
3442.1297259375533,-0.06086408512592316,0.20000000298023224,5682.371911570986,580000,579000,1
3428.304367715835,-0.12941569221019744,0.20000000298023224,5734.377956244985,585000,584000,1
3428.095909544993,-0.0520942316532135,0.20000000298023224,5784.597929506985,590000,589000,1
3458.8763899676023,-0.17025955293178557,0.20000000298023224,5834.488085918983,595000,594000,1
3463.4753342978147,-0.2171718991994858,0.20000000298023224,5884.911090560989,600000,599000,1
3474.9858772639063,-0.1742283154964447,0.20000000298023224,5935.193514637987,605000,604000,1
3439.2034185060024,-0.2136762717962265,0.20000000298023224,5987.425954053986,610000,609000,1
3437.6049181525914,-0.2877060838222504,0.20000000298023224,6039.0673218839875,615000,614000,1
3456.0327154420747,-0.12889113597869872,0.20000000298023224,6091.470280898986,620000,619000,1
