Hyperparameters
Env: HalfCheetah-v3
Seed: 2
Eval frequency: 5000
Number of initial exploration steps: 10000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 3000000
Batch size: 256
Discount factor: 0.99
Policy regularization factor: 0.001
Reward scaling: 5
Target network update smoothing (τ): 0.005
Frequency of target updates: 1

avg_reward,time,env_steps,grad_steps,seed
-1.8268287859488592,0,0,0,2
-121.38948544217673,28.333262041000125,5000,4000,2
-29.434499282351812,64.60296751199712,10000,9000,2
485.4823816133038,105.57566397999472,15000,14000,2
26.0329260575369,146.32456425999044,20000,19000,2
96.03054377308038,187.19322135399125,25000,24000,2
215.7315085445295,228.25237189199106,30000,29000,2
762.9923655425564,269.2873020399893,35000,34000,2
1025.831772513499,309.7313147599889,40000,39000,2
2138.2781287241532,350.0070178769856,45000,44000,2
2161.9650360362034,391.49064566298694,50000,49000,2
2297.980288530197,432.391130675991,55000,54000,2
2585.436018659485,473.45441587798996,60000,59000,2
3051.0795364749665,514.0893473489923,65000,64000,2
3050.7049109849695,555.1522603029916,70000,69000,2
3409.2091461735995,595.8199228579942,75000,74000,2
3614.6031125430673,637.3290248769954,80000,79000,2
3694.854464594183,678.5467235679935,85000,84000,2
3860.1724754239863,719.3406517959957,90000,89000,2
3965.1700798753905,760.3667727199972,95000,94000,2
4074.81023010394,801.0671538239949,100000,99000,2
4141.412648159987,841.3780828429917,105000,104000,2
4400.740580048155,881.5847133429925,110000,109000,2
4251.4863849438225,921.6848068629879,115000,114000,2
4529.501691151139,962.1965048599886,120000,119000,2
4368.371405093499,1002.9560383239877,125000,124000,2
4733.1872604093915,1043.44790848899,130000,129000,2
4977.249522673267,1083.795458206987,135000,134000,2
5015.543695633138,1123.8828190449894,140000,139000,2
4880.2325693810935,1164.6683762609864,145000,144000,2
5144.394249952298,1205.0738598439893,150000,149000,2
4641.203102158131,1245.6722286849872,155000,154000,2
4611.455165771405,1285.7736954419888,160000,159000,2
5234.6987189213,1325.7353195299875,165000,164000,2
5228.71812103624,1365.3769724069862,170000,169000,2
5137.889602612433,1405.662916452984,175000,174000,2
5080.2724611184985,1446.1364978049824,180000,179000,2
5251.772682719324,1486.832715107983,185000,184000,2
5232.9003007177425,1527.132018972985,190000,189000,2
5398.044707266941,1567.3857943709845,195000,194000,2
5174.39492227786,1607.4489985299842,200000,199000,2
5215.425917808715,1647.7511848009854,205000,204000,2
5430.018014819813,1687.9385158709847,210000,209000,2
5427.454644764165,1727.8892286919836,215000,214000,2
5256.108768094981,1767.80135009898,220000,219000,2
5265.499196088997,1808.2797640759818,225000,224000,2
