Hyperparameters
Env: HalfCheetah-v3
Seed: 3
Eval frequency: 5000
Number of initial exploration steps: 10000
Replay buffer size: 1000000
Minimum replay buffer size: 1000
Max env steps: 3000000
Batch size: 256
Discount factor: 0.99
Policy regularization factor: 0.001
Reward scaling: 5
Target network update smoothing (τ): 0.005
Frequency of target updates: 1

avg_reward,time,env_steps,grad_steps,seed
-1.80523600329097,0,0,0,3
-42.188790119039744,27.705071532000147,5000,4000,3
-79.19387037600701,63.16565609800091,10000,9000,3
19.334456728627238,103.714190658,15000,14000,3
323.8701208150519,143.80642704300044,20000,19000,3
184.02418300272564,184.12430114800372,25000,24000,3
477.7667817630883,225.28915560200403,30000,29000,3
1123.256398645262,265.3388641670026,35000,34000,3
1800.444213767145,305.9918409460006,40000,39000,3
1580.963512377661,346.3352953920039,45000,44000,3
736.430055040946,386.84208150400445,50000,49000,3
1803.7020890030412,428.3139136970058,55000,54000,3
1791.5976651491528,469.2785278750089,60000,59000,3
1726.9620667628703,509.88966549600445,65000,64000,3
3026.892583628876,551.0831501800058,70000,69000,3
2924.221347128621,592.3678747990089,75000,74000,3
3092.9657800293053,633.340420705008,80000,79000,3
3022.3651474494704,674.2283849220075,85000,84000,3
4044.2740447219767,714.4915565550073,90000,89000,3
4170.443326447023,755.2737336700047,95000,94000,3
4296.521939477771,796.3775099110026,100000,99000,3
4339.582985120326,837.0823964450028,105000,104000,3
4569.293379757035,877.7540686800057,110000,109000,3
4260.39086510648,918.3033539770076,115000,114000,3
4536.294492757547,958.102423776003,120000,119000,3
4401.773211918836,998.2270838560034,125000,124000,3
4434.308172490452,1038.7546907830038,130000,129000,3
4506.45504040361,1079.0929297460061,135000,134000,3
4698.128450595841,1119.7016426210066,140000,139000,3
4872.231193517539,1160.1743075940067,145000,144000,3
4873.476852479571,1200.3604946890046,150000,149000,3
5017.376909851661,1240.3271646100038,155000,154000,3
5223.124122575919,1280.6915728090025,160000,159000,3
5227.7835035697935,1321.169736355001,165000,164000,3
5223.585267838245,1361.854818101001,170000,169000,3
5066.016582565622,1402.1030248330026,175000,174000,3
5107.383322530648,1442.342648957001,180000,179000,3
5456.799697506709,1482.2049929880013,185000,184000,3
5451.635326840227,1522.9033475310061,190000,189000,3
5462.972478144713,1563.5869796490006,195000,194000,3
5148.4852890202665,1604.1113256390054,200000,199000,3
5452.024668650276,1644.1445944400039,205000,204000,3
5565.027714277011,1684.711277670005,210000,209000,3
5436.533736277167,1725.168348955005,215000,214000,3
5332.6228209457295,1766.0872332980034,220000,219000,3
5589.459514819701,1805.9158320840033,225000,224000,3
5295.553376496373,1845.839375876003,230000,229000,3
5650.269583899371,1886.029586057004,235000,234000,3
5700.796740275983,1926.718963893003,240000,239000,3
5596.858621272531,1967.021868159005,245000,244000,3
